Author,Editor,DLL Work Authority Record(s),Title,Place,Publisher,Date,Url,Publication Year,Num Pages,Number Of Volumes,Short Title,Series,Archive,Library Catalog,Manual Tags,Automatic Tags
"84038 : Archimedes; 84060 : Eutocius, of Ascalon","84090 : Heiberg, J. L. (Johan Ludvig), 1854-1928",,"Archimedis Opera omnia, cum commentariis Eutocii. E codice florentino recensuit",Lipsiae,in aedibus B. G. Teubneri,1880,https://catalog.hathitrust.org/Record/000168155,1880,,3 v.,,,HathiTrust,University of Michigan,"Early works to 1800; Early works.; fast; Geometry; Mathematics, Greek.; Mechanics.",
"84038 : Archimedes; 84060 : Eutocius, of Ascalon","84090 : Heiberg, J. L. (Johan Ludvig), 1854-1928",,"Archimedis opera omnia, cum commentariis Eutocii",Lipsiae,in aedibus B. G. Teubneri,1910,https://catalog.hathitrust.org/Record/000168433,1910,,,,,HathiTrust,University of Michigan,"Early works to 1800; Geometry; Mathematics, Greek; Mechanics",
44546 : Apuleius,"84091 : Helm, Rudolf Wilhelm Oskar, 1872-1966",,Apulei Platonici Madaurensis Pro se de magia liber (Apologia),Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/100684885,1905,120 p.,,,,HathiTrust,University of Minnesota,,
44546 : Apuleius,"84183 : Thomas, Paul, 1852-1937",,Apulei Platonici Madaurensis De philosophia libri,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/100645880,1908,199 p.,,,,HathiTrust,University of Iowa,,
44546 : Apuleius,,,Apulei Opera quae supersunt.,Lipsiae,B. G. Teubner,1912,https://catalog.hathitrust.org/Record/007027466,1912,,,,Works.1912,HathiTrust,University of California,,
44546 : Apuleius,"84183 : Thomas, Paul, 1852-1937; 84091 : Helm, Rudolf Wilhelm Oskar, 1872-1966",,Apulei Opera quae supersunt.,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/010882471,1908,,,,,HathiTrust,University of California,,
,"84183 : Thomas, Paul, 1852-1937; 84091 : Helm, Rudolf Wilhelm Oskar, 1872-1966",,Apulei Opera quae supersunt,Lipsiae,in aedibus B. G. Teubneri,1910,https://catalog.hathitrust.org/Record/100108983,1910,,,,,HathiTrust,Ohio State University,,
"84037 : Appianus, of Alexandria","84124 : Mendelssohn, Ludwig, 1852-1896",,Appiani Historia romana,Lipsiae,in aedibus B.G. Teubneri,1879,https://catalog.hathitrust.org/Record/002220938,1879,,2,,,HathiTrust,Harvard University,,
"84037 : Appianus, of Alexandria","84124 : Mendelssohn, Ludwig, 1852-1896",,Appiani Historia romana,Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/002220938,1879,,,,,HathiTrust,University of Michigan,,
45970: Apicius,"84186 : Vollmer, Friedrich, 1867-1923; 84088 : Giarratano, Caesar, 1880-",,Apicii librorum x qui dicuntur De re coquinaria quae extant,Lipsiae,in aedibus B.G. Teubneri,1922,https://catalog.hathitrust.org/Record/008913203,1922,95 p.,,,,HathiTrust,Princeton Univeristy,Early works to 1800; Cookery; Roman,
45323 : Persius,"84094 : Hermann, Karl Friedrich, 1804-1855",,A. Persii Flacci Satirarum liber.,Lipsiae,sumptibus et typis B. G. Teubneri,1865,https://catalog.hathitrust.org/Record/100629845,1865,21 p.,,,,HathiTrust,University of Illinois at Urbana-Champaign,,
44524: Ammianus Marcellinus,"84051 : Clark, Charles Upson, 1875-1960",,Ammiani Marcellini Rervm gestarvm libri qvi svpersvnt.,Berolini,apud Weidmannos,1910,https://catalog.hathitrust.org/Record/008883631,1910,,2,,,HathiTrust,Princeton University,"Rome; COPIED TO NOT TEUBNER; (OCoLC)fst01204885; fast; Rome (Empire); History; History.; (OCoLC)fst01411628; Empire, 284-476",
"44536 : Boethius; 84123 : Meiser, Karl, 1843-1912",,,Anicii Manlii Severini Boetii Commentarii in librum Aristotelis [Peri ermēneias.],Lipsiae,in aedibus B. G. Teubneri,1877,https://catalog.hathitrust.org/Record/001193301,1877,,2 v.,,,HathiTrust,University of Michigan,,
"84055 : Dionysius, of Halicarnassus","84100 : Jacoby, Carolus, 1849-1939",,Antiquitatum romanarum quae supersunt,Lipsiae,in aedibus B.G. Teubneri,1885,https://catalog.hathitrust.org/Record/006786404,1885,,4,,,HathiTrust,Indiana University,Rome; History.; Antiquities.; Politics and government.,
"84055 : Dionysius, of Halicarnassus","84100 : Jacoby, Carolus, 1849-1939",,Antiquitatum Romanarum quae supersunt,Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/100340630,1888,,,,,HathiTrust,Harvard University,,
,"84117 : Lommatzsch, Ernst, 1871-1949; 84049 : Buecheler, Franz, 1837-1908; 84137 : Riese, Alexander, 1840-1922",,Anthologia latina: sive poesis latinae supplementum,Lipsiae,in aedibus B.G. Teubneri,1894,https://catalog.hathitrust.org/Record/100227123,1894,,2,,,HathiTrust,Harvard University,"Latin poetry.; Epigrams, Latin.",
,"84137 : Riese, Alexander, 1840-1922; 84049 : Buecheler, Franz, 1837-1908",,"Anthologia Latina, sive, Poesis Latinae supplementum",Lipsiae,in aedibus B. G. Teubneri,1894,https://catalog.hathitrust.org/Record/008882718,1894,,2,,,HathiTrust,Princeton Univeristy,"Latin poetry.; Epigrams, Latin.",
,"84049 : Buecheler, Franz, 1837-1908; 84137 : Riese, Alexander, 1840-1922",,"Anthologia latina, sive poesis latinae supplementum",Lipsiae,in aedibus B.G. Teubneri,1894,https://catalog.hathitrust.org/Record/008559503,1894,,,,,HathiTrust,University of Minnesota,"Latin poetry.; Epigrams, Latin.",
,"84137 : Riese, Alexander, 1840-1922; 84049 : Buecheler, Franz, 1837-1908",,Anthologia latina sive poesis latinae svpplementvm.,Lipsiae,in aedibus B. G. Teubneri,1869,https://catalog.hathitrust.org/Record/009779965,1869,,2 v.,,,HathiTrust,University of Virginia,"Collections.; Latin poetry; Epigrams, Latin.",
,"84117 : Lommatzsch, Ernst, 1871-1949; 84137 : Riese, Alexander, 1840-1922; 84049 : Buecheler, Franz, 1837-1908",,"Anthologia latina, sive poesis latinae supplementum",Lipsiae,in aedibus B. G. Teubneri,1870,https://catalog.hathitrust.org/Record/100639138,1870,,2 v.,,,HathiTrust,University of California,Latin poetry.,
45965: Anthimus,"84140 : Rose, Valentin, 1829-1916",,Anthimi De observatione ciborum epistula ad Theudericum.,Lipsiae,in aedibus B. G. Teubneri,1877,https://catalog.hathitrust.org/Record/001058322,1877,58 p.,,,,HathiTrust,University of Michigan,Early works to 1800; Diet,
"45406: Tacitus, Cornelius","84179 : Stegmann, Carl",,Annalen in Auswahl und der Bataveraufstand unter Civilis.,Leipzig,B.G. Teubner,1897,https://catalog.hathitrust.org/Record/007968882,1897,,3 v.,,,HathiTrust,University of Wisconsin - Madison,Rome; History; 30 B.C.-68 A.D.; Julio-Claudians,
"45214 : Seneca, Lucius Annaeus, approximately 55 B.C.-approximately 39 A.D.","84103 : Kiessling, Adolf, 1837-1892",,Annaei Senecae Oratorum et rhetorum sententiae divisiones colores,Lipsiae,in aedibus B. G. Teubneri,1872,https://catalog.hathitrust.org/Record/001221345,1872,557 p.,,,,HathiTrust,University of Virginia,,
44536 : Boethius,"84086 : Friedlein, Gottfried, 1828-1875",,"Anicii Manlii Torquati Severini Boetii De institutione arithmetica libri duo, De institutione musica libri quinque.",Lipsiae,in aedibus B. G. Teubneri,1867,https://catalog.hathitrust.org/Record/000166661,1867,492 p.,,,,HathiTrust,Cornell University,"Early works to 1800; Geometry; Arithmetic; Early works to 1900; Music, Greek and Roman.",
44536 : Boethius,"84123 : Meiser, Karl, 1843-1912",,Anicii Manlii Severini Boetii Commentarii in librum Aristotelis Peri hermēneias,Lipsiae,in aedibus B. G. Teubneri,1877,https://catalog.hathitrust.org/Record/100680205,1877,,2 v.,,,HathiTrust,University of Minnesota,,
44536 : Boethius,"84123 : Meiser, Karl, 1843-1912",,Anicii Manlii Severini Boetii Commentarii in librum Aristotelis [Peri hermēneias],Lipsiae,in aedibus B.G. Teubneri,1877,https://catalog.hathitrust.org/Record/100245318,1877,,2,,,HathiTrust,University of California,,
,,,Analecta bollandiana.,Bruxelles,Société des Bollandistes,1882,https://catalog.hathitrust.org/Record/000638044,1882,v.,,,,,Hathi Trust,COPIED TO NOT TEUBNER; Christian hagiography; Church history; Periodicals.,
"44524: Ammianus Marcellinus; 84057 : Estienne, Robert, 1503?-1559","84087 : Gardthausen, V. (Victor), 1843-1928",,Ammiani Marcellini Rerum gestarum libri qui supersunt. Recensuit V. Gardthausen.,Lipsiae,in aedibus B. G. Teubneri,1874,https://catalog.hathitrust.org/Record/100787568,1874,,,,,HathiTrust,University of California,Rome; History; 284-476; Empire,
44524 : Ammianus Marcellinus,"84087 : Gardthausen, V. (Victor), 1843-1928",,Ammiani Marcellini Rerum gestarum libri qui supersunt. Recensuit notisque selectis instruxit V. Gardthausen ...,Lipsiae,in aedibus B. G. Teubneri,1874,https://catalog.hathitrust.org/Record/009519031,1874,,,,,HathiTrust,University of Iowa,"Rome; fast; History; History.; Empire, 284-476",
44524 : Ammianus Marcellinus,"84051 : Clark, Charles Upson, 1875-1960",,Ammiani Marcellini Rerum gestarum libri qui supersunt,Berolini,apud Weidmannos,1910,https://catalog.hathitrust.org/Record/008235161,1910,,2 v.,,,HathiTrust,University of California,COPIED TO NOT TEUBNER,
45417 : Tibullus,"84127 : Müller, Lucian, 1836-1898",,Albii Tibvlli libri qvattvor.,Lipsiae,in aedibus B. G. Teubneri,1880,https://catalog.hathitrust.org/Record/100836055,1880,64 p.,,,,HathiTrust,University of Iowa,,
45417 : Tibullus,"84127 : Müller, Lucian, 1836-1898",,Albii Tibvlii libri qvattuor.,Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/100739867,1904,64 p.,,,,HathiTrust,University of Chicago,,
45417 : Tibullus,"84141 : Rossbach, August, 1823-1898",,Albii Tibulli libri quattuor.,Lipsiae,sumptibus et typis B. G. Teubneri,1866,https://catalog.hathitrust.org/Record/001810277,1866,57 p.,,,,HathiTrust,University of Michigan,,
"John, Walther, 1893-",,,De veterum rhetorum studiis Thucydideis quaestiones selectae. Dissertatio inauguralis quam ...,Gryphiae,Expressum Anclamii typis Poettckianis,1922,https://catalog.hathitrust.org/Record/008893401,1922,40 p.,,,,Hathi Trust,Princeton University,COPIED TO NOT TEUBNER,
45417 : Tibullus,"84127 : Müller, Lucian, 1836-1898",,Albii Tibulli libri quattuor edidit Lucianus Mueller.,Lipsiae,in aedibus B.G. Teubneri,1919,https://catalog.hathitrust.org/Record/006792461,1919,64 p.,,,,HathiTrust,Indiana University,,
"44963 : Firmicus Maternus, Julius","89589 : Ziegler, Konrat, 1884-1974; 89582 : Skutsch, Franz, 1865-1912; Kroll, Wilhelm",,Iulii Firmici Materni Matheseos libri VIII,Lipsiae,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/001808500,1897,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
"89739 : Julian, Emperor of Rome, 331-363","Hertlein, Friedrich Karl Gottlob",,Iuliani imperatoris quae supersunt praeter reliquias apud Cyrillum omnia.,Lipsiae,in aedibus B. G. Teubneri,1875,https://catalog.hathitrust.org/Record/002511826,1875,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
"44932 : Valerius, Julius","84104 : Kübler, Bernhard, 1859-1940; Pseudo-Callisthenes",,"Iuli Valeri Alexandri Polemi Res gestae Alexandri Macedonis translatae ex Aesopo graeco. Accedunt Collatio Alexandri cum Dindimo, rege Bragmanorum, per litteras facta et Epistola Alexandri ad Aristotelem magistrum suum, de itinere suo et de situ Indiae.",Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/001810318,1888,261 p.,,,,Hathi Trust,Harvard University,,
"44971 : Florus, Lucius Annaeus","89560 : Halm, Karl, 1809-1882",,Iuli Flori Epitomae de Tito Livio Bellorum omnium annorum DCC libri duo.,Lipsiae,sumptibus et typis B. G.Teubneri,1863,https://catalog.hathitrust.org/Record/100639270,1863,125 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
"44963 : Firmicus Maternus, Julius","89589 : Ziegler, Konrat, 1884-1974",,Iuli Firmici Materni v.c. De errore profanarum religionum,Lipsiae,B. G. Teubner,1907,https://catalog.hathitrust.org/Record/006524276,1907,120 p.,,,,Hathi Trust,Harvard University,,
"89740 : Isaeus, approximately 420 B.C.-approximately 350 B.C.","Scheibe, Karl Friedrich, 1812-1869",,Isaei Orationes cum aliquot deperditarum fragmentis,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/100459911,1889,167 p.,,,,Hathi Trust,Columbia University,,
"84184 : Vahlen, Johannes, 1830-1911",,,Iohannis Vahleni professoris berolinensis Opuscula academica ...,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/001768218,1907,,2 v.,,,Hathi Trust,Harvard University,Classical philology.,
"44938 : John, of Salisbury, Bishop of Chartres","89689 : Webb, Clement Charles Julian, 1865-1954",,Ioannis Saresberiensis episcopi Carnotensis Policratici sive De nvgis cvrialivm et vestigiis philosophorvm libri VIII,Oxonnii,e typographeo Clarendoniano,1909,https://catalog.hathitrust.org/Record/001375857,1909,,2 v.,,,Hathi Trust,University of Michigan,COPIED TO NOT TEUBNER,
"89611 : Philoponus, John, active 6th century","Egenolff, Peter, 1851-1901",,Ioannis Philoponi Collectio vocum quae pro diversa significatione accentum diversum accipiunt,Vratislaviae,apud Guilelmum Koebnerum,1965,https://catalog.hathitrust.org/Record/100737791,1965,,,,,Hathi Trust,University of Chicago,COPIED TO NOT TEUBNER,
"89696 : Lydus, Johannes Laurentius, 490-approximately 565","89701 : Wunsch, Richard, 1869-1911",,Ioannis Laurentii Lydi Liber de mensibus,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/100330370,1898,202 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,Calendar; Roman.,
,"Canabutzes, Joannes; 89672 : Lehnerdt, Maximilian 1861-1945?",,Ioannis Canabutzae magistri ad principem Aeni et Samothraces in Dionysium Halicarnasensem commentarius.,Lipsiae,in aedibus B. G. Teubneri,1890,https://catalog.hathitrust.org/Record/100372868,1890,97 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
"89611 : Philoponus, John, active 6th century","Rabe, Hugo",,Ioannes Philoponus De aeternitate mundi contra Proclum,Lipsiae,in aedibus B. G. Teubneri,1899,https://catalog.hathitrust.org/Record/100151344,1899,699 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Cornell University,,
45254 : Livy,"89697 : Madvig, J. N. (Johan Nikolai), 1804-1886",,Io. Nic. Madvigii Emendationes Livianae.,Hauniae,Typis J. Joergensenii et Soc.,1877,https://catalog.hathitrust.org/Record/008880013,1877,770 p.,,,Emendationes Livianae,Hathi Trust,University of Minnesota,COPIED TO NOT TEUBNER,
"87395 : Gaius; 71537 : Paulus, Julius; 71496 : Ulpianus, Domitius","Gneist, Rudolph, 1816-1895.",,"Institutionum et regularum iuris romani syntagma, exhibens Gai et Iustiniani Institutionum synopsin, Ulpiani librum singularem regularum, Pauli Sententiarum libros quinque, tabulas systema institutionum iuris romani illustrantes, praemissis Duodecim tabularum fragmentis, edidit et brevi annotatione instruxit Rudolphus Gneist ... Editio altera aucta emendata.",Lipsiae,in aedibus B. G. Teubneri,1880,https://catalog.hathitrust.org/Record/001624863,1880,390 p.,,,,Hathi Trust,Harvard University,Roman law.,
,"Gneist, Rudolph, 1816-1895",,"Institutionum et regularum iuris Romani syntagma, exhibens Gai et Iustiniani institutionum synopsin, Ulpiani librum singularem regularum, Pauli sententiarum libros quinque, tabulas systema institutionum iuris Romani illustrantes praemissis duodecim tabularum fragmentis",Lipsiae,in aedibus B. G. Teubneri,1880,https://catalog.hathitrust.org/Record/008374552,1880,390 p.,,,,Hathi Trust,University of Minnesota,Roman law,
45357 : Quintilian,"89691 : Bonnell, Eduard, 1802-1877",,Institutionis oratoriae libri duodecim: ad fidem codicum manu scriptorum,Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/100208098,1891,,2 v.,Institutionis oratoriae libri duodecim,,Hathi Trust,University of Illinois at Urbana-Champaign,,
45357 : Quintilian,"89691 : Bonnell, Eduard, 1802-1877",,Institutionis oratoriae libri duodecim: ad fidem codicum manu scriptorum,Lipsiae,in aedibus B. G. Teubneri,1883,https://catalog.hathitrust.org/Record/100479836,1883,,2 v.,Institutionis oratoriae libri duodecim,,Hathi Trust,Harvard University,Oratory; Ancient,
45357 : Quintilian,"89691 : Bonnell, Eduard, 1802-1877",,Institutionis oratoriae libri duodecim,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/100852081,1905,,,,,Hathi Trust,University of California,,
,"84191 : Zachariä von Lingenthal, Karl Eduard, 1812-1894",,"Imp. Justiniani ... Novellae quae vocantur, sive Constitutiones quae extra Codicem supersunt ordine chronologico digestae.",Lipsiae,in aedibus B. G. Teubneri,1881,https://catalog.hathitrust.org/Record/100382051,1881,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Harvard University,Roman law.,
,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,Imp. Iustiniani Institutionum libri quattuor,Lipsiae,in aedibus B. G. Teubneri,1899,https://catalog.hathitrust.org/Record/100402106,1899,205 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,Roman law.,
,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,Imp. Iustiniani Institutionum libri quattuor,Lipsiae,in aedibus B. G. Teubneri,1911,https://catalog.hathitrust.org/Record/102078229,1911,205 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,Roman law.,
"89739 : Julian, Emperor of Rome, 331-363","Cumont, Franz, 1868-1947; Bidez, Joseph, 1867-1945",,"Imp. Caesaris Flavii Clavdii Ivliani Epistvlae, leges, poematia, fragmenta varia",Paris,Oxford University Press,1922,https://catalog.hathitrust.org/Record/012305155,1922,318 p.,,,,Hathi Trust,University of Minnesota,COPIED TO NOT TEUBNER,
"45794 : Hyginus, Gromaticus","89690 : Gemoll, Wilhelm, 1850-1934",,Hygini Gromatici Liber de munitionibus castrorum,Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/001221008,1879,50 p.,,,,Hathi Trust,Harvard University,"Rome; History, Military.; Military camps.",
44895 : Hrotsvitha,"89700 : Strecker, Karl, 1861-1945",,Hrotsvithae Opera,Lipsiae,in aedibus B. G. Teubneri,1906,https://catalog.hathitrust.org/Record/001182183,1906,272 p.,,,,Hathi Trust,University of Michigan,,
"45165 : Horace; 89693 : Godis, Petrus de","89672 : Lehnerdt, Maximilian 1861-1945?",,"Horatii Romani Porcaria; seu, De coniuratione Stephani Porcarii carmen, cum aliis eiusdem quae inveniri potuerunt carminibus",Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/006640024,1907,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
,"Peter, Hermann, 1837-1914",,Historicorum romanorum fragmenta.,Lipsiae,in aedibus B. G. Teubneri,1883,https://catalog.hathitrust.org/Record/001724582,1883,428 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,Rome.; Historians,
"45740 : Curtius Rufus, Quintus","Vogel, Theodor, 1836-1912",,Historiarum Alexandri Magni Macedonis libri qui supersunt.,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/100382148,1893,308 p.,,,,Hathi Trust,Harvard University,,
"45740 : Curtius Rufus, Quintus","Vogel, Theodor, 1836-1912",,Historiarum Alexandri Magni Macedois libri qui supersunt,Lipsiae,B. G. Teubner,1899,https://catalog.hathitrust.org/Record/007027484,1899,308 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,Hathi Trust,Pennsylvania State University,,
89738 : Thucydides,,,Historiae,Lipsiae,B.G. Teubner,1905,https://catalog.hathitrust.org/Record/100483112,1905,,2 v.,,,Hathi Trust,Harvard University,,
